customer_id,age,gender,city,acquisition_channel,subscription_plan,payment_method,signup_date,tenure_months,orders_count,monthly_spend,discount_usage_rate,support_tickets,satisfaction_score,last_order_date,churn,recency_days,orders_per_month,support_tickets_per_month
133971,47.0,Male,Kolkata,Paid Ads,Standard,Credit Card,2025-04-18,8,1,3074.5,0.181,0,5,2025-07-11,0,172,0.125,0.0
160769,62.0,Male,Mumbai,Referral,Premium,UPI,2024-12-07,12,1,3329.68,0.118,1,4,2025-09-29,0,92,0.08333333333333333,0.08333333333333333
154302,47.0,Male,Bangalore,Organic,Basic,Net Banking,2024-02-27,22,1,927.26,0.807,0,5,2025-10-23,0,68,0.045454545454545456,0.0
167134,26.0,Female,Unknown,Organic,Premium,Credit Card,2023-12-19,24,2,4203.69,0.322,0,4,2025-10-19,0,72,0.08333333333333333,0.0
198145,33.0,Male,Ahmedabad,Social Media,Standard,Credit Card,2024-05-30,19,4,3699.69,0.413,1,4,2025-07-30,0,153,0.21052631578947367,0.05263157894736842
143944,48.0,Female,Hyderabad,Paid Ads,Basic,UPI,2022-10-22,38,2,2932.76,0.479,0,5,2025-06-15,0,198,0.05263157894736842,0.0
105580,55.0,Male,Delhi,Referral,Basic,Debit Card,2022-09-21,39,3,2374.13,0.62,0,5,2025-08-29,0,123,0.07692307692307693,0.0
138899,67.0,Other,Mumbai,Paid Ads,Standard,Debit Card,2022-07-22,41,3,7760.5,0.476,2,4,2025-10-27,0,64,0.07317073170731707,0.04878048780487805
186378,47.0,Female,Delhi,Social Media,Basic,Net Banking,2021-01-11,60,3,3140.94,0.818,5,3,2025-08-29,0,123,0.05,0.08333333333333333
189190,32.0,Female,Delhi,Email Campaign,Basic,Debit Card,2024-06-15,18,3,2661.46,0.611,0,5,2025-07-26,0,157,0.16666666666666666,0.0
144005,42.0,Female,Bangalore,Referral,Basic,UPI,2025-10-31,2,1,677.72,0.58,0,4,2025-10-31,0,60,0.5,0.0
164868,53.0,Female,Mumbai,Email Campaign,Standard,UPI,2022-01-10,48,1,1123.26,0.625,1,4,2025-06-26,0,187,0.020833333333333332,0.020833333333333332
121927,50.0,Female,Mumbai,Social Media,Standard,Net Banking,2021-07-15,54,9,6669.65,0.68,2,5,2025-11-12,0,48,0.16666666666666666,0.037037037037037035
112107,27.0,Male,Kolkata,Paid Ads,Basic,Debit Card,2023-06-20,30,4,4054.67,0.658,2,5,2025-11-18,1,42,0.13333333333333333,0.06666666666666667
197529,33.0,Male,Mumbai,Paid Ads,Basic,UPI,2023-07-10,30,2,3044.35,0.892,1,5,2025-05-29,1,215,0.06666666666666667,0.03333333333333333
188263,51.0,Male,Bangalore,Paid Ads,Basic,Credit Card,2023-10-11,27,4,2830.93,0.721,0,5,2025-10-06,1,85,0.14814814814814814,0.0
121795,18.0,Female,Chennai,Email Campaign,Basic,Net Banking,2023-11-16,25,1,1142.89,0.656,0,4,2025-09-03,0,118,0.04,0.0
153322,33.0,Male,Mumbai,Organic,Standard,UPI,2023-07-26,29,2,4814.16,0.437,0,5,2025-04-26,0,248,0.06896551724137931,0.0
165514,45.0,Male,Chennai,Organic,Basic,UPI,2021-02-06,59,2,710.41,0.765,0,5,2025-06-14,0,199,0.03389830508474576,0.0
175719,36.0,Male,Ahmedabad,Organic,Standard,Debit Card,2025-05-05,8,1,1283.41,0.261,0,5,2025-08-29,0,123,0.125,0.0
109352,47.0,Female,Mumbai,Paid Ads,Standard,Debit Card,2022-11-20,37,5,5119.46,0.586,1,5,2025-11-24,0,36,0.13513513513513514,0.02702702702702703
153109,66.0,Female,Mumbai,Organic,Standard,Net Banking,2023-03-30,33,3,4117.48,0.401,2,4,2025-03-11,1,294,0.09090909090909091,0.06060606060606061
111609,50.0,Female,Mumbai,Referral,Standard,UPI,2024-10-01,15,4,10010.56,0.238,4,3,2025-11-02,0,58,0.26666666666666666,0.26666666666666666
128525,58.0,Female,Hyderabad,Social Media,Basic,UPI,2024-08-05,17,2,1122.43,0.475,1,5,2025-10-14,0,77,0.11764705882352941,0.058823529411764705
179603,42.0,Male,Mumbai,Organic,Basic,UPI,2023-01-28,35,6,5647.38,0.826,1,4,2025-12-28,0,2,0.17142857142857143,0.02857142857142857
194430,27.0,Female,Chennai,Organic,Basic,UPI,2024-07-18,17,2,1379.0,0.855,0,5,2025-12-08,1,22,0.11764705882352941,0.0
108590,18.0,Male,Kolkata,Organic,Standard,UPI,2023-04-13,33,7,7797.94,0.32,1,4,2025-09-21,0,100,0.21212121212121213,0.030303030303030304
109058,32.0,Male,Ahmedabad,Organic,Basic,Credit Card,2024-08-10,16,1,1265.77,0.479,0,5,2025-12-05,0,25,0.0625,0.0
139774,43.0,Female,Pune,Social Media,Basic,UPI,2025-08-22,4,1,1173.9,0.587,2,4,2025-11-26,0,34,0.25,0.5
191111,39.0,Female,Bangalore,Organic,Standard,Debit Card,2025-03-16,9,1,335.27,0.25,2,4,2025-07-25,1,158,0.1111111111111111,0.2222222222222222
193025,28.0,Male,Chennai,Social Media,Premium,UPI,2024-12-22,12,2,8641.89,0.329,1,5,2025-08-09,0,143,0.16666666666666666,0.08333333333333333
115178,39.0,Female,Delhi,Organic,Basic,Credit Card,2024-10-02,15,1,779.3,0.712,2,3,2025-06-06,1,207,0.06666666666666667,0.13333333333333333
191674,38.0,Female,Delhi,Paid Ads,Basic,UPI,2021-01-12,60,4,4843.67,0.821,1,5,2025-09-02,0,119,0.06666666666666667,0.016666666666666666
148345,46.0,Male,Ahmedabad,Organic,Basic,UPI,2025-06-26,6,3,6582.89,0.542,1,5,2025-06-26,1,187,0.5,0.16666666666666666
151246,54.0,Male,Ahmedabad,Paid Ads,Basic,Net Banking,2023-02-06,35,4,2141.97,0.517,1,5,2025-08-13,1,139,0.11428571428571428,0.02857142857142857
112072,18.0,Female,Hyderabad,Paid Ads,Premium,Credit Card,2024-07-21,17,4,6261.64,0.35,2,4,2025-12-17,0,13,0.23529411764705882,0.11764705882352941
120416,29.0,Male,Mumbai,Organic,Basic,Credit Card,2024-06-06,19,1,748.32,0.654,3,3,2025-10-11,1,80,0.05263157894736842,0.15789473684210525
170455,49.0,Female,Pune,Referral,Standard,Credit Card,2024-07-16,17,2,3446.18,0.566,3,4,2025-10-21,0,70,0.11764705882352941,0.17647058823529413
127681,49.0,Other,Mumbai,Organic,Basic,UPI,2023-09-16,27,2,1350.63,0.752,0,5,2025-08-12,0,140,0.07407407407407407,0.0
187668,25.0,Male,Kolkata,Paid Ads,Standard,UPI,2024-12-17,12,1,1189.39,0.723,4,2,2025-11-03,1,57,0.08333333333333333,0.3333333333333333
197326,42.0,Female,Kolkata,Paid Ads,Standard,UPI,2023-02-04,35,3,4455.56,0.544,3,4,2025-07-21,1,162,0.08571428571428572,0.08571428571428572
187880,38.0,Male,Bangalore,Referral,Basic,Credit Card,2023-07-02,30,3,1297.13,0.701,1,4,2025-11-01,0,59,0.1,0.03333333333333333
143717,46.0,Female,Pune,Paid Ads,Basic,UPI,2021-01-25,60,8,10062.99,0.709,1,4,2025-10-13,0,78,0.13333333333333333,0.016666666666666666
111061,28.0,Female,Kolkata,Email Campaign,Standard,UPI,2023-01-21,35,6,10330.84,0.281,2,5,2025-09-12,0,109,0.17142857142857143,0.05714285714285714
148775,36.0,Male,Mumbai,Paid Ads,Basic,Credit Card,2024-06-16,18,3,3467.92,0.479,2,4,2025-08-30,1,122,0.16666666666666666,0.1111111111111111
169992,42.0,Male,Chennai,Referral,Basic,Net Banking,2025-05-12,7,1,1493.69,0.955,1,4,2025-08-23,1,129,0.14285714285714285,0.14285714285714285
170973,30.0,Female,Delhi,Referral,Basic,Credit Card,2023-04-06,33,5,2262.94,0.715,1,4,2025-10-23,0,68,0.15151515151515152,0.030303030303030304
132671,40.0,Male,Kolkata,Paid Ads,Standard,UPI,2024-12-24,12,1,789.7,0.415,4,3,2025-11-29,1,31,0.08333333333333333,0.3333333333333333
154189,50.0,Male,Mumbai,Organic,Premium,UPI,2022-10-26,38,5,6305.4,0.168,2,4,2025-09-14,0,107,0.13157894736842105,0.05263157894736842
153382,25.0,Female,Mumbai,Social Media,Basic,Wallet,2024-12-04,13,3,2536.65,0.747,4,5,2025-08-23,1,129,0.23076923076923078,0.3076923076923077
158667,48.0,Male,Hyderabad,Referral,Basic,Debit Card,2024-04-20,20,3,888.4,0.36,3,4,2025-11-24,0,36,0.15,0.15
183279,25.0,Male,Pune,Referral,Standard,UPI,2023-08-25,28,1,925.61,0.772,2,4,2025-12-25,0,5,0.03571428571428571,0.07142857142857142
104746,45.0,Other,Bangalore,Referral,Premium,UPI,2022-06-23,42,4,9893.58,0.151,1,5,2025-10-19,0,72,0.09523809523809523,0.023809523809523808
149729,52.0,Female,Kolkata,Referral,Basic,Credit Card,2021-01-04,60,3,2315.44,0.447,3,4,2025-09-05,0,116,0.05,0.05
135352,29.0,Female,Chennai,Email Campaign,Basic,Wallet,2025-04-06,8,1,961.96,0.483,3,2,2025-08-31,1,121,0.125,0.375
124466,31.0,Female,Chennai,Organic,Basic,Wallet,2024-03-27,21,1,976.02,0.545,0,5,2025-07-25,0,158,0.047619047619047616,0.0
176071,18.0,Female,Ahmedabad,Social Media,Basic,UPI,2024-12-07,12,3,4548.01,0.597,0,5,2025-10-28,0,63,0.25,0.0
168285,64.0,Male,Bangalore,Paid Ads,Premium,UPI,2025-05-03,8,3,2977.09,0.048,3,4,2025-08-10,0,142,0.375,0.375
132244,42.0,Male,Chennai,Social Media,Standard,UPI,2023-04-05,33,4,1652.05,0.71,2,4,2025-11-20,0,40,0.12121212121212122,0.06060606060606061
127744,60.0,Female,Ahmedabad,Organic,Standard,Credit Card,2022-05-01,44,5,12788.55,0.261,0,4,2025-07-12,0,171,0.11363636363636363,0.0
153242,36.0,Male,Delhi,Organic,Standard,Debit Card,2025-01-12,11,1,1490.65,0.732,0,4,2025-09-16,1,105,0.09090909090909091,0.0
103654,51.0,Female,Mumbai,Organic,Premium,Credit Card,2024-08-06,17,4,16548.04,0.459,3,3,2025-09-21,0,100,0.23529411764705882,0.17647058823529413
159356,43.0,Male,Mumbai,Referral,Standard,Debit Card,2022-04-27,44,5,7791.05,0.527,2,4,2025-06-29,1,184,0.11363636363636363,0.045454545454545456
191351,28.0,Female,Kolkata,Social Media,Standard,Credit Card,2021-01-23,60,8,7678.71,0.38,0,5,2025-11-17,0,43,0.13333333333333333,0.0
193127,32.0,Male,Ahmedabad,Paid Ads,Basic,Credit Card,2024-03-17,21,2,1115.57,0.636,1,4,2025-11-12,0,48,0.09523809523809523,0.047619047619047616
137783,37.0,Male,Pune,Paid Ads,Standard,UPI,2023-10-19,26,5,3901.23,0.506,1,4,2025-11-10,0,50,0.19230769230769232,0.038461538461538464
151655,45.0,Male,Pune,Paid Ads,Basic,Net Banking,2023-07-19,29,3,1114.5,0.446,1,4,2025-03-11,1,294,0.10344827586206896,0.034482758620689655
149561,56.0,Male,Delhi,Organic,Basic,Debit Card,2023-02-25,34,1,819.96,0.504,0,5,2025-08-08,0,144,0.029411764705882353,0.0
178261,44.0,Male,Mumbai,Organic,Standard,Credit Card,2025-04-14,8,1,833.35,0.561,3,2,2025-10-03,1,88,0.125,0.375
100713,29.0,Male,Delhi,Organic,Basic,Net Banking,2024-03-17,21,1,913.24,0.439,0,5,2025-10-20,0,71,0.047619047619047616,0.0
163878,18.0,Female,Hyderabad,Referral,Premium,Credit Card,2023-07-10,30,5,14298.5,0.611,1,5,2025-11-06,0,54,0.16666666666666666,0.03333333333333333
115619,59.0,Female,Kolkata,Organic,Basic,UPI,2025-01-04,12,2,1927.26,0.386,1,4,2025-04-26,1,248,0.16666666666666666,0.08333333333333333
146237,52.0,Male,Delhi,Social Media,Standard,UPI,2022-02-26,46,1,1356.51,0.491,1,4,2025-09-26,0,95,0.021739130434782608,0.021739130434782608
195819,49.0,Male,Mumbai,Social Media,Basic,UPI,2023-02-16,34,6,7631.34,0.622,3,4,2025-10-21,0,70,0.17647058823529413,0.08823529411764706
139284,32.0,Female,Hyderabad,Organic,Basic,UPI,2022-04-04,45,4,2476.62,0.838,1,4,2025-11-24,0,36,0.08888888888888889,0.022222222222222223
181800,53.0,Male,Chennai,Organic,Basic,UPI,2022-09-18,40,1,584.13,0.569,1,3,2025-11-05,0,55,0.025,0.025
135531,51.0,Male,Pune,Paid Ads,Basic,Wallet,2025-03-03,10,1,535.59,0.573,0,5,2025-09-11,0,110,0.1,0.0
197035,54.0,Male,Bangalore,Paid Ads,Basic,Debit Card,2023-11-03,26,4,2514.25,0.476,3,5,2025-11-26,0,34,0.15384615384615385,0.11538461538461539
173079,43.0,Female,Ahmedabad,Organic,Basic,UPI,2025-03-11,9,1,947.18,0.628,1,5,2025-07-09,1,174,0.1111111111111111,0.1111111111111111
146642,62.0,Female,Kolkata,Organic,Premium,UPI,2021-02-02,59,15,33595.93,0.23,0,5,2025-10-07,0,84,0.2542372881355932,0.0
139889,53.0,Male,Mumbai,Referral,Premium,UPI,2024-05-08,20,4,15311.49,0.289,0,5,2025-10-31,0,60,0.2,0.0
199020,36.0,Male,Delhi,Paid Ads,Standard,Wallet,2024-01-03,24,1,1884.33,0.511,0,5,2025-11-24,0,36,0.041666666666666664,0.0
159507,53.0,Male,Bangalore,Social Media,Basic,Debit Card,2023-03-09,34,5,5666.12,0.48,2,4,2025-06-04,0,209,0.14705882352941177,0.058823529411764705
117290,25.0,Male,Mumbai,Paid Ads,Basic,Credit Card,2024-11-14,13,1,528.15,0.745,1,4,2025-09-30,1,91,0.07692307692307693,0.07692307692307693
130419,34.0,Male,Kolkata,Social Media,Standard,Debit Card,2023-07-30,29,4,3008.09,0.598,0,5,2025-08-30,1,122,0.13793103448275862,0.0
189542,46.0,Male,Kolkata,Paid Ads,Basic,UPI,2023-01-18,35,1,959.05,0.635,0,5,2025-11-25,0,35,0.02857142857142857,0.0
157775,42.0,Female,Mumbai,Referral,Standard,UPI,2024-06-03,19,2,1632.37,0.499,1,4,2025-10-05,0,86,0.10526315789473684,0.05263157894736842
152210,39.0,Male,Delhi,Referral,Premium,Credit Card,2023-12-08,25,5,16506.62,0.126,1,4,2025-10-29,0,62,0.2,0.04
186751,53.0,Female,Mumbai,Referral,Basic,UPI,2024-02-02,23,3,1254.22,0.447,3,4,2025-04-25,1,249,0.13043478260869565,0.13043478260869565
102334,42.0,Male,Bangalore,Referral,Basic,Wallet,2023-11-18,25,2,1904.85,0.643,2,4,2025-11-05,0,55,0.08,0.08
148718,40.0,Male,Bangalore,Organic,Standard,UPI,2023-08-05,29,2,3328.77,0.328,3,4,2025-10-24,1,67,0.06896551724137931,0.10344827586206896
167185,52.0,Female,Hyderabad,Referral,Premium,Credit Card,2021-11-18,50,7,5405.95,0.259,0,5,2025-08-27,0,125,0.14,0.0
116671,27.0,Female,Hyderabad,Email Campaign,Basic,Credit Card,2021-08-29,52,4,6301.7,0.162,0,4,2025-11-17,0,43,0.07692307692307693,0.0
145697,54.0,Female,Delhi,Paid Ads,Basic,UPI,2024-07-16,17,4,3530.21,0.727,0,5,2025-06-13,1,200,0.23529411764705882,0.0
198939,71.0,Male,Kolkata,Social Media,Basic,Debit Card,2022-03-09,46,5,2148.82,0.714,4,3,2025-09-24,0,97,0.10869565217391304,0.08695652173913043
165373,49.0,Male,Bangalore,Referral,Standard,Net Banking,2023-10-21,26,3,2849.18,0.205,1,4,2025-08-13,1,139,0.11538461538461539,0.038461538461538464
168277,32.0,Male,Hyderabad,Organic,Basic,Debit Card,2023-02-16,34,2,1431.26,0.623,1,4,2025-08-10,0,142,0.058823529411764705,0.029411764705882353
147716,41.0,Female,Ahmedabad,Social Media,Premium,UPI,2025-09-29,3,1,2026.34,0.425,2,4,2025-10-20,0,71,0.3333333333333333,0.6666666666666666
101446,46.0,Female,Pune,Referral,Standard,UPI,2024-12-13,12,1,1547.42,0.676,0,5,2025-06-05,1,208,0.08333333333333333,0.0
102609,53.0,Male,Hyderabad,Organic,Standard,Wallet,2024-09-11,15,1,1158.87,0.722,3,2,2025-11-27,1,33,0.06666666666666667,0.2
171200,54.0,Male,Pune,Paid Ads,Basic,Debit Card,2024-03-17,21,3,1363.13,0.749,1,5,2025-11-22,1,38,0.14285714285714285,0.047619047619047616
196595,45.0,Female,Chennai,Referral,Standard,UPI,2021-01-10,60,9,10016.46,0.549,1,4,2025-12-18,0,12,0.15,0.016666666666666666
137027,54.0,Male,Kolkata,Organic,Premium,UPI,2023-09-27,27,6,14022.7,0.586,2,5,2025-10-20,0,71,0.2222222222222222,0.07407407407407407
137016,29.0,Female,Hyderabad,Organic,Standard,UPI,2021-12-07,49,6,12386.53,0.678,3,5,2025-07-19,0,164,0.12244897959183673,0.061224489795918366
122007,38.0,Female,Delhi,Social Media,Basic,UPI,2022-12-14,37,4,4293.53,0.863,3,5,2025-09-28,0,93,0.10810810810810811,0.08108108108108109
187570,18.0,Male,Chennai,Email Campaign,Standard,Credit Card,2022-12-24,36,3,5858.92,0.451,0,5,2025-03-20,0,285,0.08333333333333333,0.0
135685,54.0,Male,Bangalore,Organic,Standard,Credit Card,2024-08-12,16,3,5872.66,0.144,0,5,2025-12-05,0,25,0.1875,0.0
120693,35.0,Male,Delhi,Organic,Standard,UPI,2022-03-07,46,8,17279.52,0.239,0,4,2025-07-31,0,152,0.17391304347826086,0.0
108127,58.0,Male,Delhi,Organic,Basic,Debit Card,2021-01-18,60,4,2856.89,0.92,0,5,2025-02-20,1,313,0.06666666666666667,0.0
131957,23.0,Other,Hyderabad,Paid Ads,Standard,Debit Card,2023-05-26,31,1,1201.15,0.329,1,5,2025-12-09,0,21,0.03225806451612903,0.03225806451612903
144531,26.0,Male,Delhi,Organic,Basic,Credit Card,2024-06-24,18,1,597.09,0.608,0,5,2025-06-25,0,188,0.05555555555555555,0.0
152491,58.0,Male,Mumbai,Email Campaign,Basic,Credit Card,2025-07-16,5,6,6008.53,0.558,0,5,2025-12-06,0,24,1.2,0.0
126943,42.0,Female,Kolkata,Social Media,Basic,Net Banking,2024-11-29,13,6,6848.02,0.73,1,4,2025-09-11,0,110,0.46153846153846156,0.07692307692307693
124671,42.0,Female,Hyderabad,Referral,Standard,Debit Card,2021-05-01,56,8,6279.67,0.548,1,5,2025-08-28,0,124,0.14285714285714285,0.017857142857142856
154315,39.0,Female,Mumbai,Organic,Basic,Credit Card,2021-11-25,49,4,9944.78,0.746,3,3,2025-07-03,1,180,0.08163265306122448,0.061224489795918366
183787,46.0,Female,Mumbai,Paid Ads,Standard,Wallet,2025-07-13,5,2,6808.77,0.223,3,3,2025-10-24,1,67,0.4,0.6
120307,33.0,Female,Mumbai,Referral,Standard,UPI,2024-07-22,17,1,759.64,0.484,3,3,2025-08-16,1,136,0.058823529411764705,0.17647058823529413
125425,22.0,Male,Unknown,Social Media,Premium,Wallet,2024-01-03,24,7,13456.09,0.388,0,5,2025-11-30,0,30,0.2916666666666667,0.0
157993,33.0,Female,Delhi,Referral,Basic,UPI,2022-11-01,38,2,1186.92,0.484,2,4,2025-08-14,0,138,0.05263157894736842,0.05263157894736842
146778,34.0,Other,Delhi,Referral,Basic,Debit Card,2024-03-19,21,1,1139.03,0.825,2,4,2025-10-12,0,79,0.047619047619047616,0.09523809523809523
114702,49.0,Male,Pune,Paid Ads,Premium,UPI,2024-12-18,12,2,5520.38,0.387,1,4,2025-06-04,1,209,0.16666666666666666,0.08333333333333333
133939,31.0,Male,Delhi,Paid Ads,Standard,Credit Card,2023-08-01,29,2,1895.5,0.686,1,4,2025-07-31,0,152,0.06896551724137931,0.034482758620689655
150965,50.0,Female,Mumbai,Paid Ads,Standard,UPI,2024-07-29,17,2,1772.4,0.5,2,4,2025-07-29,0,154,0.11764705882352941,0.11764705882352941
101153,46.0,Male,Pune,Organic,Basic,UPI,2024-04-28,20,2,1699.07,0.812,0,5,2025-06-07,1,206,0.1,0.0
155496,28.0,Male,Ahmedabad,Referral,Premium,UPI,2023-12-22,24,4,13568.53,0.057,0,5,2025-09-16,0,105,0.16666666666666666,0.0
121078,50.0,Male,Mumbai,Organic,Basic,Debit Card,2023-12-10,25,1,524.31,0.47,0,4,2025-10-12,0,79,0.04,0.0
180442,41.0,Female,Mumbai,Paid Ads,Basic,Credit Card,2025-03-30,9,1,405.93,0.436,0,5,2025-10-20,0,71,0.1111111111111111,0.0
138951,40.0,Male,Mumbai,Organic,Standard,Debit Card,2022-07-24,41,3,5672.57,0.603,0,5,2025-10-07,0,84,0.07317073170731707,0.0
143249,37.0,Female,Bangalore,Paid Ads,Standard,Debit Card,2022-11-16,38,1,860.53,0.551,1,4,2025-07-15,1,168,0.02631578947368421,0.02631578947368421
106808,32.0,Male,Pune,Social Media,Standard,Wallet,2024-03-08,22,1,1329.46,0.535,2,3,2025-10-18,0,73,0.045454545454545456,0.09090909090909091
158884,35.0,Female,Pune,Referral,Basic,UPI,2021-06-01,55,2,2083.96,0.6,2,4,2025-07-15,1,168,0.03636363636363636,0.03636363636363636
127287,31.0,Male,Hyderabad,Organic,Premium,UPI,2021-01-21,60,7,8142.07,0.046,0,5,2025-12-08,0,22,0.11666666666666667,0.0
178692,41.0,Male,Kolkata,Referral,Basic,UPI,2022-12-27,36,1,567.75,0.223,1,4,2025-06-08,1,205,0.027777777777777776,0.027777777777777776
115195,45.0,Female,Mumbai,Email Campaign,Basic,Credit Card,2021-01-24,60,7,1835.51,0.791,2,5,2025-10-08,0,83,0.11666666666666667,0.03333333333333333
138273,53.0,Male,Pune,Referral,Basic,Debit Card,2023-11-02,26,1,764.22,0.571,0,5,2025-10-18,0,73,0.038461538461538464,0.0
125869,53.0,Male,Chennai,Social Media,Standard,UPI,2021-12-04,49,4,6254.87,0.481,0,5,2025-08-08,0,144,0.08163265306122448,0.0
145889,57.0,Male,Delhi,Referral,Basic,UPI,2025-03-07,9,1,1210.23,0.566,0,5,2025-04-23,1,251,0.1111111111111111,0.0
129134,58.0,Female,Ahmedabad,Email Campaign,Basic,UPI,2024-01-27,23,2,2039.42,0.791,3,2,2025-11-06,0,54,0.08695652173913043,0.13043478260869565
164051,42.0,Male,Kolkata,Organic,Standard,Wallet,2021-01-07,60,5,8620.98,0.905,1,4,2025-07-29,0,154,0.08333333333333333,0.016666666666666666
100107,30.0,Female,Chennai,Paid Ads,Basic,UPI,2024-06-05,19,2,4962.75,0.62,0,5,2025-11-12,0,48,0.10526315789473684,0.0
122639,35.0,Female,Pune,Paid Ads,Standard,Wallet,2023-08-10,29,2,2343.8,0.368,1,5,2025-06-03,0,210,0.06896551724137931,0.034482758620689655
186680,46.0,Female,Bangalore,Email Campaign,Basic,UPI,2025-02-12,10,3,1528.09,0.789,0,5,2025-12-10,0,20,0.3,0.0
161803,71.0,Male,Mumbai,Organic,Basic,UPI,2024-03-12,21,4,2953.11,0.381,4,3,2025-11-24,0,36,0.19047619047619047,0.19047619047619047
146954,46.0,Female,Bangalore,Paid Ads,Standard,Debit Card,2022-06-03,43,5,4676.67,0.899,2,5,2025-09-24,0,97,0.11627906976744186,0.046511627906976744
168955,45.0,Female,Bangalore,Organic,Standard,UPI,2021-01-22,60,9,19109.76,0.239,0,4,2025-06-13,0,200,0.15,0.0
130197,22.0,Other,Pune,Paid Ads,Premium,UPI,2025-08-10,4,2,7217.71,0.633,0,5,2025-08-10,0,142,0.5,0.0
187584,43.0,Female,Mumbai,Referral,Standard,Credit Card,2023-12-30,24,2,1568.81,0.811,1,4,2025-08-31,0,121,0.08333333333333333,0.041666666666666664
110951,53.0,Male,Mumbai,Referral,Basic,Debit Card,2025-03-24,9,2,848.89,0.933,3,4,2025-05-20,1,224,0.2222222222222222,0.3333333333333333
182055,37.0,Female,Pune,Paid Ads,Basic,Credit Card,2021-04-17,57,4,2063.88,0.694,0,5,2025-11-27,0,33,0.07017543859649122,0.0
126980,58.0,Female,Pune,Paid Ads,Basic,UPI,2024-08-06,17,2,1432.44,0.404,0,5,2025-10-01,0,90,0.11764705882352941,0.0
108935,63.0,Male,Bangalore,Organic,Basic,Debit Card,2023-12-19,24,3,2623.2,0.486,2,4,2025-12-11,0,19,0.125,0.08333333333333333
128082,41.0,Female,Bangalore,Paid Ads,Standard,Wallet,2025-08-29,4,1,1517.85,0.52,2,4,2025-11-04,1,56,0.25,0.5
138112,28.0,Male,Bangalore,Email Campaign,Standard,UPI,2025-02-02,11,2,1526.57,0.494,1,4,2025-05-14,0,230,0.18181818181818182,0.09090909090909091
191127,31.0,Male,Ahmedabad,Paid Ads,Standard,Net Banking,2025-01-09,11,2,2000.74,0.433,0,5,2025-06-02,1,211,0.18181818181818182,0.0
157799,41.0,Female,Delhi,Social Media,Basic,UPI,2025-02-01,11,1,413.23,0.734,0,5,2025-11-15,0,45,0.09090909090909091,0.0
134165,29.0,Male,Pune,Organic,Standard,Credit Card,2025-10-13,2,1,1307.1,0.501,1,5,2025-10-13,1,78,0.5,0.5
119595,47.0,Male,Delhi,Organic,Standard,Credit Card,2025-02-24,10,3,11723.04,0.516,0,5,2025-08-24,0,128,0.3,0.0
113310,53.0,Female,Mumbai,Organic,Basic,Net Banking,2023-03-31,33,2,2954.12,0.779,0,5,2025-11-20,0,40,0.06060606060606061,0.0
145932,41.0,Male,Mumbai,Paid Ads,Premium,Credit Card,2023-12-01,25,7,6640.56,0.352,3,4,2025-11-23,0,37,0.28,0.12
190544,42.0,Male,Kolkata,Paid Ads,Basic,Wallet,2024-06-29,18,2,1592.11,0.696,2,4,2025-12-16,1,14,0.1111111111111111,0.1111111111111111
166637,45.0,Female,Pune,Organic,Basic,Debit Card,2024-01-09,24,1,497.36,0.762,2,3,2025-12-23,1,7,0.041666666666666664,0.08333333333333333
178028,18.0,Other,Bangalore,Organic,Premium,Credit Card,2022-11-15,38,7,9714.78,0.198,2,4,2025-09-20,0,101,0.18421052631578946,0.05263157894736842
113283,27.0,Female,Pune,Social Media,Standard,UPI,2023-12-29,24,3,2616.14,0.637,1,4,2025-09-24,0,97,0.125,0.041666666666666664
179747,51.0,Female,Kolkata,Referral,Standard,UPI,2024-06-09,19,1,2060.04,0.672,0,5,2025-09-29,0,92,0.05263157894736842,0.0
192916,34.0,Male,Kolkata,Social Media,Basic,Credit Card,2025-03-27,9,1,620.97,0.76,0,5,2025-07-30,0,153,0.1111111111111111,0.0
153086,58.0,Male,Pune,Social Media,Basic,UPI,2023-02-06,35,2,608.84,0.515,2,3,2025-07-03,1,180,0.05714285714285714,0.05714285714285714
104383,48.0,Female,Kolkata,Organic,Basic,UPI,2024-04-17,20,2,2058.37,0.623,2,3,2025-09-08,1,113,0.1,0.1
173920,34.0,Female,Ahmedabad,Paid Ads,Basic,Wallet,2023-06-18,30,1,437.95,0.729,5,1,2025-07-22,1,161,0.03333333333333333,0.16666666666666666
135841,38.0,Male,Chennai,Organic,Standard,UPI,2023-06-22,30,5,6945.38,0.28,0,5,2025-11-23,0,37,0.16666666666666666,0.0
175740,75.0,Male,Delhi,Organic,Basic,UPI,2024-08-30,16,1,1157.99,0.534,1,4,2025-10-31,0,60,0.0625,0.0625
118727,32.0,Male,Delhi,Organic,Basic,UPI,2022-09-18,40,3,2771.96,0.579,1,4,2025-10-31,0,60,0.075,0.025
127064,47.0,Male,Ahmedabad,Referral,Standard,Debit Card,2023-06-15,31,3,2559.18,0.549,1,4,2025-08-16,0,136,0.0967741935483871,0.03225806451612903
147505,19.0,Male,Chennai,Paid Ads,Basic,Credit Card,2024-11-14,13,4,1328.7,0.891,5,3,2025-05-12,1,232,0.3076923076923077,0.38461538461538464
101654,37.0,Female,Ahmedabad,Social Media,Standard,Credit Card,2023-02-18,34,5,11585.35,0.572,0,4,2025-10-01,0,90,0.14705882352941177,0.0
